"","n.patches_500_agriculture","n.patches_500_bare_earth","n.patches_500_grass","n.patches_500_tree_canopy","n.patches_500_urban","n.patches_500_water","total.area_500_agriculture","total.area_500_bare_earth","total.area_500_grass","total.area_500_tree_canopy","total.area_500_urban","total.area_500_water","prop.landscape_500_agriculture","prop.landscape_500_bare_earth","prop.landscape_500_grass","prop.landscape_500_tree_canopy","prop.landscape_500_urban","prop.landscape_500_water","patch.density_500_agriculture","patch.density_500_bare_earth","patch.density_500_grass","patch.density_500_tree_canopy","patch.density_500_urban","patch.density_500_water","total.edge_500_agriculture","total.edge_500_bare_earth","total.edge_500_grass","total.edge_500_tree_canopy","total.edge_500_urban","total.edge_500_water","edge.density_500_agriculture","edge.density_500_bare_earth","edge.density_500_grass","edge.density_500_tree_canopy","edge.density_500_urban","edge.density_500_water","landscape.shape.index_500_agriculture","landscape.shape.index_500_bare_earth","landscape.shape.index_500_grass","landscape.shape.index_500_tree_canopy","landscape.shape.index_500_urban","landscape.shape.index_500_water","largest.patch.index_500_agriculture","largest.patch.index_500_bare_earth","largest.patch.index_500_grass","largest.patch.index_500_tree_canopy","largest.patch.index_500_urban","largest.patch.index_500_water","mean.patch.area_500_agriculture","mean.patch.area_500_bare_earth","mean.patch.area_500_grass","mean.patch.area_500_tree_canopy","mean.patch.area_500_urban","mean.patch.area_500_water","sd.patch.area_500_agriculture","sd.patch.area_500_bare_earth","sd.patch.area_500_grass","sd.patch.area_500_tree_canopy","sd.patch.area_500_urban","sd.patch.area_500_water","min.patch.area_500_agriculture","min.patch.area_500_bare_earth","min.patch.area_500_grass","min.patch.area_500_tree_canopy","min.patch.area_500_urban","min.patch.area_500_water","max.patch.area_500_agriculture","max.patch.area_500_bare_earth","max.patch.area_500_grass","max.patch.area_500_tree_canopy","max.patch.area_500_urban","max.patch.area_500_water","mean.perim.area.ratio_500_agriculture","mean.perim.area.ratio_500_bare_earth","mean.perim.area.ratio_500_grass","mean.perim.area.ratio_500_tree_canopy","mean.perim.area.ratio_500_urban","mean.perim.area.ratio_500_water","sd.perim.area.ratio_500_agriculture","sd.perim.area.ratio_500_bare_earth","sd.perim.area.ratio_500_grass","sd.perim.area.ratio_500_tree_canopy","sd.perim.area.ratio_500_urban","sd.perim.area.ratio_500_water","min.perim.area.ratio_500_agriculture","min.perim.area.ratio_500_bare_earth","min.perim.area.ratio_500_grass","min.perim.area.ratio_500_tree_canopy","min.perim.area.ratio_500_urban","min.perim.area.ratio_500_water","max.perim.area.ratio_500_agriculture","max.perim.area.ratio_500_bare_earth","max.perim.area.ratio_500_grass","max.perim.area.ratio_500_tree_canopy","max.perim.area.ratio_500_urban","max.perim.area.ratio_500_water","mean.shape.index_500_agriculture","mean.shape.index_500_bare_earth","mean.shape.index_500_grass","mean.shape.index_500_tree_canopy","mean.shape.index_500_urban","mean.shape.index_500_water","sd.shape.index_500_agriculture","sd.shape.index_500_bare_earth","sd.shape.index_500_grass","sd.shape.index_500_tree_canopy","sd.shape.index_500_urban","sd.shape.index_500_water","min.shape.index_500_agriculture","min.shape.index_500_bare_earth","min.shape.index_500_grass","min.shape.index_500_tree_canopy","min.shape.index_500_urban","min.shape.index_500_water","max.shape.index_500_agriculture","max.shape.index_500_bare_earth","max.shape.index_500_grass","max.shape.index_500_tree_canopy","max.shape.index_500_urban","max.shape.index_500_water","prop.like.adjacencies_500_agriculture","prop.like.adjacencies_500_bare_earth","prop.like.adjacencies_500_grass","prop.like.adjacencies_500_tree_canopy","prop.like.adjacencies_500_urban","prop.like.adjacencies_500_water","aggregation.index_500_agriculture","aggregation.index_500_bare_earth","aggregation.index_500_grass","aggregation.index_500_tree_canopy","aggregation.index_500_urban","aggregation.index_500_water","lanscape.division.index_500_agriculture","lanscape.division.index_500_bare_earth","lanscape.division.index_500_grass","lanscape.division.index_500_tree_canopy","lanscape.division.index_500_urban","lanscape.division.index_500_water","patch.cohesion.index_500_agriculture","patch.cohesion.index_500_bare_earth","patch.cohesion.index_500_grass","patch.cohesion.index_500_tree_canopy","patch.cohesion.index_500_urban","patch.cohesion.index_500_water","edge.density_500_total"
"ADD",0,5,2363,490,552,1,0,1404.72000000003,132693.120000003,101710.080000002,549387.720000013,0.360000000000008,0,0.00178900554765944,0.16899362706891,0.129534638485168,0.699682270414011,4.58484251065976e-07,0,6.36783682036063e-06,0.00300943968130243,0.000624048008395342,0.000703009184967813,1.27356736407213e-06,0,456.000000000005,97021.2000000011,34352.4000000004,88537.200000001,2.40000000000003,0,0.000580746718016896,0.123563033943116,0.0437500955175518,0.112758088426328,3.05656167377314e-06,NA,3.04,66.5440329218107,26.9050751879699,29.8587616349656,1,NA,0.000623538581449727,0.00857365549493375,0.0106111595066709,0.672981981568933,4.58484251065976e-07,NA,280.944000000007,56.1545154464677,207.57159183674,995.267608695675,0.360000000000008,NA,146.329394449649,301.404270849672,509.551453838697,22491.0200952788,NA,NA,93.2400000000022,0.360000000000008,0.360000000000008,0.360000000000008,0.360000000000008,NA,489.600000000011,6732.00000000016,8331.84000000019,528422.760000012,0.360000000000008,NA,0.35288735385542,3.53157593148254,0.948216457708722,3.28037714044401,6.66666666666659,NA,0.0739073982595802,2.05915059476565,1.28498797939863,1.84386077819225,NA,NA,0.28676470588235,0.245656081485917,0.16639196295424,0.145138335827925,6.66666666666659,NA,0.463320463320458,6.66666666666659,6.66666666666659,6.66666666666659,6.66666666666659,NA,1.35658194244401,1.49174431913059,1.33661769385404,1.26012164557101,1,NA,0.177154280020961,0.77915266231737,0.341462748205047,1.13085971595883,NA,NA,1.09090909090909,1,1,1,1,NA,1.58108108108108,9.76086956521739,3.83606557377049,26.3663366336634,1,NA,0.90713587487781,0.802328751214801,0.903561328183559,0.952794283950242,0,NA,96.6792551113426,89.1794355468777,95.1128739414743,97.6617241857596,0,NA,0.999999220971123,0.999639879462554,0.999759822339171,0.547034733054298,0.99999999999979,NA,9.66331393539518,9.82317710423897,9.79864020374283,9.98469028232702,NA,0.280655021166686
"ADE",0,8,1826,769,749,1,0,3972.95999999963,218288.51999998,236554.199999978,326369.15999997,2.87999999999973,0,0.00505988555195438,0.278008066656977,0.301270885897197,0.415657493981185,3.66791268717244e-06,0,1.01886463532577e-05,0.00232555853013108,0.000979383630706899,0.000953912014823754,1.27358079415722e-06,0,887.999999999959,95768.3999999955,69388.7999999968,82017.5999999962,11.9999999999994,0,0.00113093974521155,0.12196879492716,0.0883722430096121,0.104456040142864,1.52829695298859e-05,NA,3.50710900473934,51.2240051347882,35.6498150431566,35.8782152230971,1.66666666666667,NA,0.00210538188243698,0.0619955187276745,0.0243856590115801,0.232450757125952,3.66791268717244e-06,NA,496.619999999954,119.544644030657,307.612743823118,435.739866488611,2.87999999999973,NA,718.964873054044,1343.41359089966,1315.69355994344,7007.34882500602,NA,NA,3.95999999999963,0.359999999999967,0.359999999999967,0.359999999999967,2.87999999999973,NA,1653.11999999985,48678.1199999955,19147.3199999982,182517.479999983,2.87999999999973,NA,1.13186732936873,3.2592192927032,2.39487982439647,2.55447051716177,4.16666666666686,NA,1.14496214074725,2.13549711946054,2.30466278196295,1.98704214091309,NA,NA,0.184526456202765,0.08068512095373,0.155175763501113,0.1195675381898,4.16666666666686,NA,3.33333333333349,6.66666666666698,6.66666666666698,6.66666666666698,4.16666666666686,NA,1.51319110977724,1.56118880409311,1.51625260001779,1.41125929795754,1.66666666666667,NA,0.317673993802783,0.74742915230045,0.603831804995095,0.965724952955478,NA,NA,1.14285714285714,1,1,1,1.66666666666667,NA,1.92647058823529,8.08333333333333,5.71115973741794,21.5985964912281,1.66666666666667,NA,0.935121865684727,0.876509549941548,0.915709314919527,0.927347715398802,0.230769230769231,NA,97.580165591693,93.5393128548263,95.7181646969909,96.3316635905341,60,NA,0.999990930663998,0.994615286319462,0.99772559902056,0.940194602024744,0.999999999986546,NA,9.82937510196752,9.93199789945552,9.89949261644419,9.97289317157927,6.46008888628266,0.315943300794378
"ADF",0,16,3931,384,1011,1,0,3710.16000000009,126860.040000003,332725.320000008,321897.960000007,10.4400000000002,0,0.00472509103112985,0.161563177117098,0.423743834595222,0.40995460134738,1.32959091696842e-05,0,2.03768722907033e-05,0.00500634281092217,0.00048904493497688,0.00128756361786882,1.27355451816896e-06,0,1003.20000000001,121074.000000001,64430.4000000008,103573.200000001,30.0000000000003,0,0.00127762989262711,0.15419433973279,0.0820556270274342,0.131906116821219,3.82066355450692e-05,NA,4.09803921568627,84.9284511784512,27.9209568382735,45.6189217758985,2.27272727272727,NA,0.00124752306381761,0.0114436514784593,0.0480940543445071,0.18241024573591,1.32959091696842e-05,NA,231.885000000005,32.2716967692707,866.47218750002,318.395608308613,10.4400000000002,NA,296.914878711061,233.300230087387,2818.63892065359,4740.73128653342,NA,NA,0.360000000000008,0.360000000000008,0.360000000000008,0.360000000000008,10.4400000000002,NA,979.560000000023,8985.60000000021,37763.6400000009,143229.240000003,10.4400000000002,NA,1.84370446673264,3.9882531997003,0.868063892006549,2.90612426588431,2.87356321839077,NA,2.2953242258365,2.09587392724482,1.31223403532186,2.22058353243804,NA,NA,0.161705255420799,0.110597047807886,0.105770726396017,0.195371205290049,2.87356321839077,NA,6.66666666666659,6.66666666666659,6.66666666666659,6.66666666666659,2.87356321839077,NA,1.33808627569957,1.47110291779613,1.51283608260163,1.44569387089343,2.27272727272727,NA,0.325253727700353,0.778432791166186,0.64141028125322,1.00909744126015,NA,NA,1,1,1,1,2.27272727272727,NA,2.16666666666667,7.74038461538461,6.69753086419753,20.2852614896989,2.27272727272727,NA,0.922044013427825,0.749538584512575,0.94354646229614,0.907916909603106,0.397590361445783,NA,96.9031752254018,85.8288207620916,97.1964489472536,95.2744300084526,70.2127659574468,NA,0.999996459777574,0.999646416921609,0.994597108091406,0.963016872878481,0.999999999823219,NA,9.73879618028598,9.80673508977167,9.92314747350492,9.96578471720844,8.13753286986526,0.369471920109615
"ADG",0,0,3555,446,965,0,0,0,140390.280000003,245505.600000006,399288.240000009,0,0,0,0.178799184069082,0.312672650587992,0.508528165342926,0,0,0,0.00452760048178243,0.0005680196385021,0.00122901110124333,0,0,0,127843.200000001,55201.2000000006,111522.000000001,0,0,0,0.162819390692719,0.0703035104683464,0.142032928531462,0,NA,NA,85.2970376301041,27.8456416464891,44.1077361177029,NA,NA,NA,0.0116232101077133,0.0356811597259506,0.45272153491846,NA,NA,NA,39.4909367088617,550.460986547098,413.770196891201,NA,NA,NA,212.294931353367,1797.22444698249,11452.7454331483,NA,NA,NA,0.360000000000008,0.360000000000008,0.360000000000008,NA,NA,NA,9126.36000000021,28016.2800000007,355469.760000008,NA,NA,NA,3.64437781480448,0.656840350547951,3.12044705438123,NA,NA,NA,2.08299287549733,0.841405189557854,1.95327384369074,NA,NA,NA,0.103611954820979,0.0854503167444062,0.200195889693836,NA,NA,NA,6.66666666666659,6.66666666666659,6.66666666666659,NA,NA,NA,1.49998842897448,1.43115666060766,1.28238813755593,NA,NA,NA,0.795300593984826,0.514911402735325,1.21095664600328,NA,NA,NA,1,1,1,NA,NA,NA,8.28440366972477,4.16666666666667,36.6896378269618,NA,NA,NA,0.759643173803867,0.934746698573892,0.919578678290051,NA,NA,NA,86.479079796121,96.7444731873611,95.9015613035335,NA,NA,NA,0.999731198590489,0.997449371813034,0.794637888328309,NA,NA,NA,9.77347220790972,9.90287253060096,9.98212524145567,NA,0.375155829692527
"ADH",0,2,3734,577,895,1,0,540.359999999987,139216.319999997,238934.519999994,406429.91999999,66.9599999999984,0,0.000688191802402298,0.177303150093669,0.304302276213872,0.517621102959179,8.52789308773001e-05,0,2.547160420469e-06,0.00475554850501562,0.000734855781305306,0.00113985428815988,1.2735802102345e-06,0,170.399999999998,125459.999999999,62199.5999999993,110831.999999999,88.799999999999,0,0.000217018067823956,0.159783373176018,0.0792161796445009,0.141153441860708,0.000113093922668822,NA,1.82051282051282,84.0434083601286,31.7993865030675,43.4430856067733,2.64285714285714,NA,0.000392924966461539,0.00766134911268648,0.0331129835796794,0.426175038215048,8.52789308773001e-05,NA,270.179999999994,37.2834279592921,414.097954939332,454.11164245809,66.9599999999984,NA,54.2209479813832,205.366734382477,1402.09756848911,11191.4488157031,NA,NA,231.839999999995,0.359999999999992,0.359999999999992,0.359999999999992,66.9599999999984,NA,308.519999999993,6015.59999999986,25999.9199999994,334627.559999992,66.9599999999984,NA,0.319253088075069,3.90552377151614,0.727017106665165,2.86591573742396,1.32616487455199,NA,0.0389443333408237,2.10324725789724,0.87144895773586,2.0726892136518,NA,NA,0.291715285880984,0.241372431677641,0.125801800009946,0.222910509821728,1.32616487455199,NA,0.346790890269155,6.66666666666674,6.66666666666674,6.66666666666674,1.32616487455199,NA,1.29245596543702,1.44600554714591,1.4321173032191,1.35938490761107,2.64285714285714,NA,0.0300796503794876,0.77776435177324,0.480874023247575,1.16767117191593,NA,NA,1.27118644067797,1,1,1,2.64285714285714,NA,1.31372549019608,8.19565217391304,6.10223048327138,32.2239502332815,2.64285714285714,NA,0.909669211195929,0.761838049873914,0.924838698217216,0.921405911745885,0.668161434977579,NA,97.8112175102599,86.6215131187029,96.2133349022163,95.9999432578337,86.6279069767442,NA,0.999999758427466,0.999736210500862,0.998002843139231,0.81808102098435,0.999999992727504,NA,9.63129522284075,9.7866195810289,9.88711367630242,9.98092217496304,9.26048973128517,0.38048310667172
"ADI",0,0,2098,430,852,1,0,0,128059.560000003,304635.600000007,352377.000000008,115.920000000003,0,0,0.163094121347334,0.387977871492904,0.448780373741792,0.00014763341797038,0,0,0.00267197128107186,0.000547639490400809,0.00108509033911974,1.27358021023444e-06,0,0,81608.400000001,68401.2000000008,80716.8000000009,168.000000000002,0,0,0.103934843228898,0.087114414676289,0.102799319113452,0.000213961475319389,NA,NA,57.0050293378039,30.9788043478261,33.988883274381,3.88888888888889,NA,NA,0.0312157566120973,0.135466498676343,0.22817936818399,0.00014763341797038,NA,NA,61.0388751191625,708.454883720947,413.588028169024,115.920000000003,NA,NA,583.280877915117,5889.36988036541,6423.77111813666,NA,NA,NA,0.360000000000008,0.360000000000008,0.360000000000008,115.920000000003,NA,NA,24510.2400000006,106366.680000002,179163.720000004,115.920000000003,NA,NA,3.35081722946047,1.97628293759754,2.51906663498359,1.44927536231882,NA,NA,2.11019037170505,2.02622843806267,2.09767406654018,NA,NA,NA,0.164733933022649,0.167709461164287,0.112335242871714,1.44927536231882,NA,NA,6.66666666666659,6.66666666666659,6.66666666666659,1.44927536231882,NA,NA,1.51998316305854,1.58123961197325,1.44051793312821,3.88888888888889,NA,NA,0.685961122844022,0.956103945610399,0.820893410662705,NA,NA,NA,1,1,1,3.88888888888889,NA,NA,9.0046511627907,14.0349264705882,11.9915254237288,3.88888888888889,NA,NA,0.825499808197842,0.934834439508843,0.933563598256519,0.642857142857143,NA,NA,90.5928765827196,96.7371552958156,96.661759569989,82.8947368421053,NA,NA,0.998830126501037,0.975514923433714,0.942804620357458,0.999999978204374,NA,NA,9.88391575086374,9.96195040638101,9.97105837443557,9.43632794990751,0.294062538493958
"ADJ",0,0,2336,372,430,62,0,0,151241.400000004,159275.880000004,474554.880000011,124.560000000003,0,0,0.192615934513837,0.202848376646301,0.604377053434457,0.000158635405405158,0,0,0.00297505063444476,0.000473766625005758,0.000547633464388376,7.89611041676264e-05,0,0,95972.4000000011,43254.0000000005,85844.400000001,543.600000000006,0,0,0.122227204413181,0.0550868322526863,0.10932852597754,0.000692310584282616,NA,NA,61.6630686198921,27.0811419984974,31.1436656508489,11.9210526315789,NA,NA,0.0132199227729836,0.0133331682791543,0.554844752790103,6.05198656458983e-05,NA,NA,64.7437500000015,428.160967741945,1103.61600000003,2.00903225806456,NA,NA,404.710992177585,904.053988872271,21009.2545017528,6.20962096192251,NA,NA,0.360000000000008,0.360000000000008,0.360000000000008,0.360000000000008,NA,NA,10380.2400000002,10469.1600000002,435662.28000001,47.5200000000011,NA,NA,3.69927497866275,0.569153748263791,3.13777976904207,5.88438955759204,NA,NA,2.17926716451932,0.637429869764626,2.05567696319801,1.06048805470651,NA,NA,0.099327743787294,0.153575357535752,0.151969327291738,2.4242424242424,NA,NA,6.66666666666659,6.66666666666659,6.66666666666659,6.66666666666659,NA,NA,1.47914970735462,1.44150207771836,1.37475697318674,1.30857515750573,NA,NA,0.758421091194476,0.495026857127573,1.30153950351376,0.851323805160437,NA,NA,1,1,1,1,NA,NA,7.31818181818182,4.96198830409357,26.1294865970014,6.52173913043478,NA,NA,0.826176066906685,0.921718819733937,0.947165257299517,0.208733624454148,NA,NA,90.6214203041244,96.0710102033309,97.3714171607281,36.5443425076453,NA,NA,0.999363791841107,0.999397569099485,0.692020967427059,0.999999995779035,NA,NA,9.85306855658899,9.85050521604358,9.98341844879649,8.66140997038271,0.28733487322769
"ADK",0,4,3371,525,575,10,0,1590.47999999985,152873.639999986,164514.599999985,466136.999999957,69.8399999999935,0,0.00202561035381242,0.194697467436869,0.209523211303071,0.593664763778896,8.89471273516543e-05,0,5.09433719081687e-06,0.00429325266756092,0.000668631756294714,0.000732310971179925,1.27358429770422e-05,0,362.399999999983,105623.999999995,47671.1999999978,96319.1999999955,133.199999999994,0,0.000461546949487987,0.134521067860704,0.0607132917727145,0.122670620687426,0.000169641428454194,NA,2.27067669172932,67.5,29.3614190687361,35.2662565905097,3.96428571428571,NA,0.00104719195294422,0.0299829762534095,0.0134631105544019,0.557930026120195,3.30113049964903e-05,NA,397.619999999963,45.3496410560622,313.361142857114,810.673043478185,6.98399999999935,NA,288.571607750978,546.217201898653,773.868880928035,18268.3032405792,7.45005771789653,NA,186.119999999983,0.359999999999967,0.359999999999967,0.359999999999967,0.719999999999933,NA,822.239999999923,23542.1999999978,10571.039999999,438078.599999959,25.9199999999976,NA,0.274236641291999,3.88647939385293,0.612535927053678,3.36221271155969,2.65020165020177,NA,0.092367156241062,2.09523709553632,0.713271892045453,2.02849708916293,1.03062020172469,NA,0.159077641564514,0.147786667675456,0.126688865924146,0.185616005894841,1.11111111111116,NA,0.380399742101887,6.66666666666698,6.66666666666698,6.66666666666698,5.00000000000023,NA,1.19293226650564,1.42385551175704,1.35580215891108,1.29862205971552,1.27236694677871,NA,0.0666060796422602,0.677606406353904,0.40118303329618,1.29479230780994,0.235283676201861,NA,1.13541666666667,1,1,1,1,NA,1.28260869565217,7.57051282051282,4.73760932944606,30.7032170367014,1.66666666666667,NA,0.933902385642372,0.812187539340971,0.916690433848941,0.939873763818787,0.555110220440882,NA,98.058140870964,89.7739842498886,95.7952788519171,96.9857469387881,76.9444444444444,NA,0.999998569012231,0.998357897348585,0.999407376705411,0.688670999650492,0.999999998398594,NA,9.72988080795919,9.89597522305491,9.84078821359726,9.98364511268821,8.37749808988768,0.318536168698787
"ADL",0,0,3148,484,822,3,0,0,139049.280000003,167792.400000004,478358.640000011,1.08000000000003,0,0,0.177087407128923,0.213693454953086,0.609217762474697,1.3754432939116e-06,0,0,0.00400916249003113,0.000616402365049258,0.00104686517369936,3.82067581642102e-06,0,0,119803.200000001,46934.4000000005,107470.800000001,7.20000000000008,0,0,0.152576396323285,0.0597737090127443,0.136870362177142,9.16962195941056e-06,NA,NA,80.3185840707965,28.6325036603221,38.8373807458803,1.5,NA,NA,0.0221386767777031,0.0127567780699321,0.562384835279204,4.58481097970533e-07,NA,NA,44.1706734434572,346.678512396702,581.944817518262,0.360000000000008,NA,NA,347.678178277547,712.79088230416,15402.9549930299,0,NA,NA,0.360000000000008,0.720000000000017,0.360000000000008,0.360000000000008,NA,NA,17383.3200000004,10016.6400000002,441585.36000001,0.360000000000008,NA,NA,3.58994649738409,0.535269565613106,3.14631821788142,6.66666666666659,NA,NA,2.07239631080451,0.36342368508142,2.01035618148135,0,NA,NA,0.170715375428857,0.135374736438565,0.19263408010862,6.66666666666659,NA,NA,6.66666666666659,4.99999999999994,6.66666666666659,6.66666666666659,NA,NA,1.50546548764975,1.38039037367372,1.29387430094145,1,NA,NA,0.821365654854679,0.385707880170943,1.16407228689564,0,NA,NA,1,1,1,1,NA,NA,8.27631578947368,3.38323353293413,32.4932310469314,1,NA,NA,0.771105496531137,0.919463971699551,0.934797588881685,0,NA,NA,87.2165164997737,95.9448396779593,96.7139341724784,0,NA,NA,0.999373032004813,0.999507627037297,0.683619755471463,0.999999999999369,NA,NA,9.83660475615278,9.82821698634728,9.98353855768073,NA,0.349229637135131
"ADM",0,1,3682,475,743,1,0,510.480000000048,114421.320000011,207039.600000019,463211.640000043,1.44000000000013,0,0.000650140206541016,0.145725396915639,0.263682746250919,0.589939882662989,1.83396391125815e-06,0,1.27358604948471e-06,0.0046893438342027,0.000604953373505238,0.00094627443476714,1.27358604948471e-06,0,106.800000000005,116173.200000005,54997.2000000026,103867.200000005,6.00000000000028,0,0.000136018990084973,0.147956566844004,0.0700436666807238,0.132283816919044,7.64151629690862e-06,NA,1.17105263157895,85.8253546099291,30.2116018457482,38.1472014103129,1.25,NA,0.000650140206541016,0.00499617618524503,0.012217409085824,0.497838215039604,1.83396391125815e-06,NA,510.480000000048,31.0758609451414,435.872842105304,623.434239569372,1.44000000000013,NA,NA,133.394948018844,911.148945887934,14344.8541538474,NA,NA,510.480000000048,0.360000000000034,1.44000000000013,0.360000000000034,1.44000000000013,NA,510.480000000048,3922.92000000037,9592.9200000009,390894.840000036,1.44000000000013,NA,0.209214856605538,3.85351882069578,0.508760047275268,3.18571380485686,4.16666666666647,NA,NA,2.06422842082391,0.376031739667733,2.1440352851346,NA,NA,0.209214856605538,0.239515462971449,0.144547325102874,0.182670101247683,4.16666666666647,NA,0.209214856605538,6.66666666666636,5.83333333333306,6.66666666666636,4.16666666666647,NA,1.17105263157895,1.45462856342952,1.4299653072804,1.35075261378573,1.25,NA,NA,0.761591016630026,0.469342781051039,1.15274395620627,NA,NA,1.17105263157895,1,1.04545454545455,1,1.25,NA,1.17105263157895,9.42857142857143,4.40061162079511,28.5390887290168,1.25,NA,0.939145299145299,0.73566421155382,0.923362799746834,0.934919175294009,0.230769230769231,NA,99.5289855072464,84.9210301538423,96.1422578333999,96.7217903107934,100,NA,0.999999577317712,0.999887989305681,0.999215340424758,0.75187335869937,0.999999999996637,NA,9.72784909351536,9.70886335844601,9.84962667595606,9.9820730865878,4.99661440190729,0.350427710950154
"ADP",0,3,2638,593,540,2,0,2252.88000000005,146885.400000003,102289.320000002,533748.960000012,20.1600000000005,0,0.00286919181221236,0.187068280162964,0.130272220189611,0.679764632740697,2.56750945164417e-05,0,3.82069858875612e-06,0.00335966762571288,0.000755224754377459,0.000687725745976101,2.54713239250408e-06,0,412.800000000005,105981.600000001,37408.8000000004,95752.8000000011,40.8000000000005,0,0.000525728125812847,0.134974583184707,0.0476425831223538,0.121947529276484,5.19615008070838e-05,NA,2.16352201257862,69.1064162754304,29.2164948453608,32.756157635468,2.26666666666667,NA,0.00186236132010332,0.0157094899734171,0.00281096436571971,0.6726086171119,1.92563208873313e-05,NA,750.960000000017,55.68059135709,172.494637436766,988.424000000023,10.0800000000002,NA,623.234345651793,355.469165433118,280.1239821241,22726.7026505148,7.12763635436056,NA,300.960000000007,0.360000000000008,0.360000000000008,0.360000000000008,5.04000000000012,NA,1462.32000000003,12335.0400000003,2207.16000000005,528130.080000012,15.1200000000004,NA,0.2389581075375,3.5658499539822,0.910424299674127,3.49882692262245,2.14285714285712,NA,0.100852604595139,2.06765057889874,1.18284962054562,1.80320080933515,0.336717514850733,NA,0.123092072870506,0.227060471632031,0.16639196295424,0.168867488100657,1.90476190476188,NA,0.307017543859646,6.66666666666659,6.66666666666659,6.66666666666659,2.38095238095235,NA,1.36018076265921,1.47956689709216,1.31073036111512,1.23306697331857,1.54807692307692,NA,0.2065410564451,0.765217956464519,0.28590547382199,1.29741793454222,0.421544427245826,NA,1.171875,1,1,1,1.25,NA,1.58108108108108,7.23717948717949,2.92682926829268,30.6727197688816,1.84615384615385,NA,0.946500777604977,0.804681383715119,0.895990978366764,0.947591283735722,0.534246575342466,NA,98.5028728655823,89.3169946192216,94.6920612756895,97.3890556210334,80.4123711340206,NA,0.999995995897537,0.999446282545401,0.999896034472794,0.547595518401363,0.999999999587993,NA,9.80618754543198,9.83885309035406,9.72643502208698,9.98490532427953,8.28458871409389,0.305142385210165
"ADQ",0,0,2353,304,531,43,0,0,216703.79999998,286149.599999973,278552.519999974,3781.43999999965,0,0,0.275989924239229,0.364434801905115,0.354759302289329,0.00481597156632781,0,0,0.00299673698262313,0.000387168738936435,0.00067627171176068,5.47639992574562e-05,0,0,108377.999999995,56342.3999999974,91021.1999999958,2241.5999999999,0,0,0.138028202593589,0.0717566314363525,0.115922905330524,0.00285486001710484,NA,NA,58.1926546391753,26.3183856502242,43.0971590909091,9.11219512195122,NA,NA,0.0433703364761246,0.0936450632623531,0.163293713744959,0.000945404928576538,NA,NA,92.0968125796769,941.281578947281,524.581016949104,87.9404651162709,NA,NA,886.3264245229,4914.40280804048,5745.11439572354,161.39422598323,NA,NA,0.359999999999967,0.359999999999967,0.359999999999967,0.359999999999967,NA,NA,34053.8399999968,73528.9199999932,128216.159999988,742.319999999931,NA,NA,3.81331676778956,0.952407239033944,2.00330511922371,2.70071664059415,NA,NA,2.24362431212795,1.52028897394444,2.18573340364302,2.22045837132683,NA,NA,0.167357347784515,0.0998380111739278,0.24092472646102,0.334928229665087,NA,NA,6.66666666666698,6.66666666666698,6.66666666666698,6.66666666666698,NA,NA,1.42562864346223,1.61675187223103,1.62052876250347,1.55879522979801,NA,NA,0.723503226696566,0.695158788836406,1.27974693218439,0.590339968528297,NA,NA,1,1,1,1,NA,NA,12.8814935064935,8,24.2772194304858,2.98901098901099,NA,NA,0.860433850373776,0.942625034215774,0.906550898904436,0.836684735093548,NA,NA,92.6175897694364,97.1555528686295,95.2068052225645,92.0059606787483,NA,NA,0.996970687928151,0.98769347650582,0.971388590113309,0.999997686103443,NA,NA,9.91170371505446,9.94702015637018,9.96367668545575,9.67025579853306,0.32856259937757
