"","n.patches_250_agriculture","n.patches_250_bare_earth","n.patches_250_grass","n.patches_250_tree_canopy","n.patches_250_urban","n.patches_250_water","total.area_250_agriculture","total.area_250_bare_earth","total.area_250_grass","total.area_250_tree_canopy","total.area_250_urban","total.area_250_water","prop.landscape_250_agriculture","prop.landscape_250_bare_earth","prop.landscape_250_grass","prop.landscape_250_tree_canopy","prop.landscape_250_urban","prop.landscape_250_water","patch.density_250_agriculture","patch.density_250_bare_earth","patch.density_250_grass","patch.density_250_tree_canopy","patch.density_250_urban","patch.density_250_water","total.edge_250_agriculture","total.edge_250_bare_earth","total.edge_250_grass","total.edge_250_tree_canopy","total.edge_250_urban","total.edge_250_water","edge.density_250_agriculture","edge.density_250_bare_earth","edge.density_250_grass","edge.density_250_tree_canopy","edge.density_250_urban","edge.density_250_water","landscape.shape.index_250_agriculture","landscape.shape.index_250_bare_earth","landscape.shape.index_250_grass","landscape.shape.index_250_tree_canopy","landscape.shape.index_250_urban","landscape.shape.index_250_water","largest.patch.index_250_agriculture","largest.patch.index_250_bare_earth","largest.patch.index_250_grass","largest.patch.index_250_tree_canopy","largest.patch.index_250_urban","largest.patch.index_250_water","mean.patch.area_250_agriculture","mean.patch.area_250_bare_earth","mean.patch.area_250_grass","mean.patch.area_250_tree_canopy","mean.patch.area_250_urban","mean.patch.area_250_water","sd.patch.area_250_agriculture","sd.patch.area_250_bare_earth","sd.patch.area_250_grass","sd.patch.area_250_tree_canopy","sd.patch.area_250_urban","sd.patch.area_250_water","min.patch.area_250_agriculture","min.patch.area_250_bare_earth","min.patch.area_250_grass","min.patch.area_250_tree_canopy","min.patch.area_250_urban","min.patch.area_250_water","max.patch.area_250_agriculture","max.patch.area_250_bare_earth","max.patch.area_250_grass","max.patch.area_250_tree_canopy","max.patch.area_250_urban","max.patch.area_250_water","mean.perim.area.ratio_250_agriculture","mean.perim.area.ratio_250_bare_earth","mean.perim.area.ratio_250_grass","mean.perim.area.ratio_250_tree_canopy","mean.perim.area.ratio_250_urban","mean.perim.area.ratio_250_water","sd.perim.area.ratio_250_agriculture","sd.perim.area.ratio_250_bare_earth","sd.perim.area.ratio_250_grass","sd.perim.area.ratio_250_tree_canopy","sd.perim.area.ratio_250_urban","sd.perim.area.ratio_250_water","min.perim.area.ratio_250_agriculture","min.perim.area.ratio_250_bare_earth","min.perim.area.ratio_250_grass","min.perim.area.ratio_250_tree_canopy","min.perim.area.ratio_250_urban","min.perim.area.ratio_250_water","max.perim.area.ratio_250_agriculture","max.perim.area.ratio_250_bare_earth","max.perim.area.ratio_250_grass","max.perim.area.ratio_250_tree_canopy","max.perim.area.ratio_250_urban","max.perim.area.ratio_250_water","mean.shape.index_250_agriculture","mean.shape.index_250_bare_earth","mean.shape.index_250_grass","mean.shape.index_250_tree_canopy","mean.shape.index_250_urban","mean.shape.index_250_water","sd.shape.index_250_agriculture","sd.shape.index_250_bare_earth","sd.shape.index_250_grass","sd.shape.index_250_tree_canopy","sd.shape.index_250_urban","sd.shape.index_250_water","min.shape.index_250_agriculture","min.shape.index_250_bare_earth","min.shape.index_250_grass","min.shape.index_250_tree_canopy","min.shape.index_250_urban","min.shape.index_250_water","max.shape.index_250_agriculture","max.shape.index_250_bare_earth","max.shape.index_250_grass","max.shape.index_250_tree_canopy","max.shape.index_250_urban","max.shape.index_250_water","prop.like.adjacencies_250_agriculture","prop.like.adjacencies_250_bare_earth","prop.like.adjacencies_250_grass","prop.like.adjacencies_250_tree_canopy","prop.like.adjacencies_250_urban","prop.like.adjacencies_250_water","aggregation.index_250_agriculture","aggregation.index_250_bare_earth","aggregation.index_250_grass","aggregation.index_250_tree_canopy","aggregation.index_250_urban","aggregation.index_250_water","lanscape.division.index_250_agriculture","lanscape.division.index_250_bare_earth","lanscape.division.index_250_grass","lanscape.division.index_250_tree_canopy","lanscape.division.index_250_urban","lanscape.division.index_250_water","patch.cohesion.index_250_agriculture","patch.cohesion.index_250_bare_earth","patch.cohesion.index_250_grass","patch.cohesion.index_250_tree_canopy","patch.cohesion.index_250_urban","patch.cohesion.index_250_water","edge.density_250_total"
"ADY",0,0,805,186,133,2,0,0,40556.5199999943,29766.2399999958,125899.919999982,17.2799999999976,0,0,0.206667999728496,0.151682868259859,0.641561076551381,8.80554602640563e-05,0,0,0.00410212068938514,0.000947819190342405,0.000677741679115806,1.01916041972302e-05,0,0,28049.999999998,11359.1999999992,25676.3999999982,34.7999999999976,0,0,0.142937248866143,0.0578842351985844,0.130841853004871,0.000177333913031792,NA,NA,34.7842261904762,16.4340277777778,18.0870667793745,2.07142857142857,NA,NA,0.0584174599301794,0.00981634933068678,0.618433676810778,6.42071064425411e-05,NA,NA,50.3807701863284,160.033548387074,946.615939849492,8.63999999999879,NA,NA,426.370432601591,234.082966768429,10523.4099561906,5.60028570699667,NA,NA,0.35999999999995,0.719999999999899,0.35999999999995,4.67999999999935,NA,NA,11463.8399999984,1926.35999999973,121361.399999983,12.5999999999982,NA,NA,3.79799354412934,0.784624418587075,3.71348243784636,2.10622710622725,NA,NA,2.0827040255917,0.900612345493911,1.95467824686649,0.284914820258336,NA,NA,0.197630113469846,0.160075329566866,0.191398583075027,1.90476190476204,NA,NA,6.66666666666713,6.00000000000042,6.66666666666713,2.30769230769247,NA,NA,1.43986338315536,1.32822793619001,1.31238706816499,1.39583333333333,NA,NA,0.703588690720539,0.253069597237218,1.38316934137463,0.383016173142713,NA,NA,1,1,1,1.125,NA,NA,7.72297297297297,2.36559139784946,16.65834767642,1.66666666666667,NA,NA,0.812014202477794,0.891714426255763,0.940633232571399,0.536,NA,NA,89.8936975276217,94.6053206466333,97.1050939405179,81.7073170731707,NA,NA,0.996151561589024,0.999613072075337,0.617317658794686,0.999999995308704,NA,NA,9.8610207808969,9.68712537238259,9.96871834707858,8.11276314359246,0.33184067098263
"ADZ",0,4,812,168,92,0,0,781.199999999891,48890.8799999932,29643.1199999959,116937.719999984,0,0,0.00398057771573539,0.249121796506263,0.151045497819854,0.595852127958147,0,0,2.0381862343758e-05,0.00413751805578288,0.000856038218437838,0.000468782833906435,0,0,650.399999999955,28631.999999998,10648.7999999993,26164.7999999982,0,0,0.00331409081709483,0.14589337065661,0.0542605939315489,0.133321837962981,0,NA,5.76595744680851,32.3306233062331,15.4599303135889,19.1263157894737,NA,NA,0.00340825502112274,0.0956861176893572,0.014104452560502,0.498958996380793,NA,NA,195.299999999973,60.2104433497453,176.447142857118,1271.06217391287,NA,NA,319.25722043514,666.532756165334,314.025041491878,10296.5858658464,NA,NA,1.4399999999998,0.35999999999995,0.35999999999995,0.35999999999995,NA,NA,668.879999999907,18778.6799999974,2768.03999999961,97922.1599999863,NA,NA,2.1984318957614,3.67349701138734,0.661111024912875,2.99958335973776,NA,NA,1.94724484254193,2.22219682896542,0.663535126446539,2.30490675469948,NA,NA,0.791173304628688,0.104607991616031,0.168743509865017,0.170763616332726,NA,NA,5.00000000000035,6.66666666666713,6.66666666666713,6.66666666666713,NA,NA,2.5477969348659,1.46990148602914,1.28379950438927,1.52994825266206,NA,NA,1.75434334251002,0.645560492215713,0.253487991560487,1.69760640060211,NA,NA,1.22222222222222,1,1,1,NA,NA,5.06896551724138,5,2.6036036036036,16.3486590038314,NA,NA,0.777959852519459,0.838497881384613,0.897740236693209,0.935054761429605,NA,NA,89.4488930758361,91.4640539283367,94.9424166717446,96.813638564472,NA,NA,0.999988099665172,0.990568832111199,0.999436622493567,0.745647852072916,NA,NA,9.73313286287576,9.89662745183405,9.73177927083972,9.96492094365377,NA,0.336789893368235
"AED",0,5,92,14,34,24,0,1958.4,5753.52,174769.2,8483.4,5280.12,0,0.00997938083812124,0.0293181001019951,0.89056801755197,0.0432286965901336,0.0269058049177802,0,2.54784028751053e-05,0.000468802612901937,7.13395280502948e-05,0.000173253139550716,0.000122296333800505,0,618,3188.4,6836.4,3325.2,2354.4,0,0.00314913059536301,0.0162470679453971,0.0348361106830739,0.01694415704806,0.0119972703458296,NA,3.47972972972973,10.501976284585,4.08680057388809,8.99675324675325,8.07407407407407,NA,0.00511443267953713,0.0122761059868947,0.830695401413256,0.00979777078242748,0.00784225240495741,NA,391.68,62.5382608695652,12483.5142857143,249.511764705882,220.005,NA,380.672296864377,261.285131367756,43404.0830108075,517.241723951956,428.031967325075,NA,15.84,0.36,0.36,0.36,0.36,NA,1003.68,2409.12,163019.52,1922.76,1539,NA,0.715140348904812,3.45362622661552,1.0455953113764,2.35456848122216,3.38364219257244,NA,0.754567485922094,2.21919489465887,1.67727684032827,2.21652857118863,2.5803273832997,NA,0.197274031563845,0.132994620442319,0.0334045886038678,0.307816929931146,0.336842105263158,NA,2.04545454545455,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,NA,1.79434770192997,1.46237743129829,1.60263748968279,1.55010411818302,1.60743655858732,NA,0.161233023979612,0.608372344557014,0.581167507776772,0.7778793331768,0.910308981079806,NA,1.55660377358491,1,1,1,1,NA,1.92857142857143,4.34883720930233,3.37147102526003,4.05442176870748,4.09166666666667,NA,0.909609477841158,0.846509344039745,0.988333434018986,0.888940101400774,0.874616564417178,NA,96.5803205367126,92.4190344044653,99.5561840284009,94.7396523002008,94.0909559657626,NA,0.9999650313371,0.999829341896384,0.307419768521842,0.999715789705356,0.999860419610577,NA,9.7507704113358,9.78620610126898,9.97079849330073,9.80816328971538,9.79252078813805,0.0831737366177236
"AEE",0,5,162,32,66,24,0,1958.39999999973,5092.91999999929,168108.119999977,16661.8799999977,4422.59999999938,0,0.00997941745150627,0.0259519887291285,0.856628424462781,0.0849039297625119,0.0225362395940725,0,2.54784963529097e-05,0.000825503281834273,0.000163062376658622,0.000336316151858408,0.000122296782493966,0,617.999999999957,5353.19999999963,9776.39999999932,6595.19999999954,2161.19999999985,0,0.00314914214921942,0.0272782973352773,0.0498175943489137,0.0336071558293396,0.0110128252635809,NA,3.47972972972973,18.7436974789916,5.95976591075347,12.7517401392111,8.11261261261261,NA,0.00511445144389696,0.00401561485318883,0.635628354753615,0.0240349866635359,0.00654532379907617,NA,391.679999999945,31.4377777777734,5253.37874999927,252.452727272692,184.274999999974,NA,380.672296864323,85.8184261729694,22712.7030600032,699.552523037188,335.510449224907,NA,15.8399999999978,0.35999999999995,0.35999999999995,0.35999999999995,0.35999999999995,NA,1003.67999999986,788.03999999989,124738.199999983,4716.71999999934,1284.47999999982,NA,0.715140348904862,3.53406575310177,1.61646436502038,2.52025817819194,3.38947074552406,NA,0.754567485922147,2.1173110184211,2.29301581574849,2.41163943429918,2.57330713109855,NA,0.197274031563859,0.502512562814105,0.0432714276781321,0.296574770259001,0.389634601044024,NA,2.04545454545469,6.66666666666713,6.66666666666713,6.66666666666713,6.66666666666713,NA,1.79434770192997,1.56873486589451,1.6226459004997,1.50876738372673,1.60322642287909,NA,0.161233023979612,0.681525681921216,0.644846193969275,0.885301303670329,0.888764955455201,NA,1.55660377358491,1,1,1,1,NA,1.92857142857143,4.47727272727273,3.81833616298812,6.51528384279476,4.09166666666667,NA,0.909609477841158,0.727614104716837,0.98270424729933,0.887907650262079,0.863410564635395,NA,96.5803205367126,84.9479612204163,99.2729744886962,94.5026320073805,93.5148677509446,NA,0.999965031080506,0.9999650536308,0.56182096945489,0.999064812719885,0.999911610660146,NA,9.75077038707608,9.58275842848117,9.96679373092817,9.84077857613696,9.76392819431144,0.124865014926331
"AEF",0,0,281,111,26,0,0,0,63626.4000000059,80580.9600000075,52026.8400000048,0,0,0,0.324237059595116,0.410636678010255,0.265126262394628,0,0,0,0.00143196242041384,0.000565650635821838,0.000132494743525836,0,0,0,19536.0000000009,11566.8000000005,12432.0000000006,0,0,0,0.0995545119046481,0.0589438538236427,0.0633528712120488,0,NA,NA,19.3579072532699,10.1784582893347,13.6136662286465,NA,NA,NA,0.180981296838166,0.289285353929132,0.219763527458516,NA,NA,NA,226.428469750911,725.954594594662,2001.03230769249,NA,NA,NA,2155.46644927569,5387.16027921116,8451.34066779655,NA,NA,NA,0.360000000000034,0.360000000000034,0.360000000000034,NA,NA,NA,35514.7200000033,56767.6800000053,43125.120000004,NA,NA,NA,2.87787569683378,0.969366652268206,2.29819442380267,NA,NA,NA,2.17646229876098,1.31693282083667,2.15545236437597,NA,NA,NA,0.132377164436939,0.0659530211556968,0.216542006143973,NA,NA,NA,6.66666666666636,6.66666666666636,6.66666666666636,NA,NA,NA,1.56300518573105,1.36244767427203,1.93740654668975,NA,NA,NA,0.707976188290264,0.419709998062983,2.12908338791105,NA,NA,NA,1,1,1,NA,NA,NA,7.16216216216216,3.92452830188679,11.2294372294372,NA,NA,NA,0.911942881869321,0.957844880180009,0.930794460884842,NA,NA,NA,95.6218682562054,98.0542839554536,96.6702164931646,NA,NA,NA,0.965843421119455,0.915579246450391,0.950925958922134,NA,NA,NA,9.93802556840707,9.95288701670545,9.95354374285294,NA,0.22185123694034
"AEG",0,0,291,67,21,0,0,0,51775.92,103273.2,41193.36,0,0,0,0.263836453758636,0.52625303145374,0.209910514787624,0,0,0,0.00148285936867492,0.000341414356361579,0.000107010469904375,0,0,0,16124.4,9702,10288.8,0,0,0,0.0821656962345767,0.0494388370958215,0.0524290153691494,0,NA,NA,17.703557312253,7.5419776119403,12.6646971935007,NA,NA,NA,0.178387064818993,0.393279987085365,0.157055903492455,NA,NA,NA,177.92412371134,1541.39104477612,1961.58857142857,NA,NA,NA,2054.85470642662,9543.4586228755,6747.96386821557,NA,NA,NA,0.36,0.36,0.36,NA,NA,NA,35007.12,77178.24,30821.04,NA,NA,NA,3.27352424585234,0.917219126426031,3.01943325003633,NA,NA,NA,2.38518915408379,1.2825253862667,2.71727568921017,NA,NA,NA,0.131836037925999,0.0588352364604324,0.222237795999097,NA,NA,NA,6.66666666666667,6.66666666666667,6.66666666666667,NA,NA,NA,1.48993425222876,1.36501434292701,2.24455891892983,NA,NA,NA,0.656142358363295,0.458596940665119,2.06844727382248,NA,NA,NA,1,1,1,NA,NA,NA,6.16346153846154,4.08198489751888,9.74061433447099,NA,NA,NA,0.910741627668302,0.972208138185881,0.927775391069217,NA,NA,NA,95.5808076406923,98.7753811981812,96.5390599320697,NA,NA,NA,0.967964666942506,0.839778547112849,0.974254060012752,NA,NA,NA,9.94240752112008,9.96018705758935,9.94568464804064,NA,0.184033548699548
"AEH",0,0,20,15,21,0,0,0,165196.800000015,7725.24000000072,23323.6800000022,0,0,0,0.841785492188059,0.0393651387658289,0.118849369046112,0,0,0,0.000101913050638751,7.64347879790632e-05,0.000107008703170688,0,0,0,8761.20000000041,1418.40000000007,6128.40000000029,0,0,0,0.0446440309628133,0.00722767355130055,0.0312281969767275,0,NA,NA,5.38819188191882,4.03412969283276,10.0137254901961,NA,NA,NA,0.347344747187353,0.0270505772049449,0.0973112687502178,NA,NA,NA,8259.84000000077,515.016000000048,1110.65142857153,NA,NA,NA,18858.6922751059,1330.01780789809,4180.66935046843,NA,NA,NA,0.360000000000034,81.7200000000076,0.360000000000034,NA,NA,NA,68164.9200000064,5308.5600000005,19096.9200000018,NA,NA,NA,1.12669428850132,0.41603684565202,4.98016395742639,NA,NA,NA,1.75485453153611,0.14865440168216,2.1305096342213,NA,NA,NA,0.0326153846153831,0.0897418508974143,0.146567140968814,NA,NA,NA,6.66666666666636,0.717131474103552,6.66666666666636,NA,NA,NA,1.67981224750037,1.31841284320822,1.89000449793894,NA,NA,NA,0.537002057615748,0.191252410492189,1.80786630177843,NA,NA,NA,1,1.1,1,NA,NA,NA,3.00546448087432,1.6875,9.529284164859,NA,NA,NA,0.984215095004546,0.946394557823129,0.924162663439335,NA,NA,NA,99.3511602402868,97.9143695014663,96.4382563959525,NA,NA,NA,0.789110571807021,0.999253645622,0.990250813443783,NA,NA,NA,9.9585221852093,9.87802887616892,9.93734292822092,NA,0.0830999014908414
"AEI",0,0,680,81,182,0,0,0,38999.8800000036,78311.8800000073,78931.0800000074,0,0,0,0.198732753765692,0.399055985940684,0.402211260293624,0,0,0,0.00346509457364119,0.000412753912448436,0.000927422371180437,0,0,0,24583.2000000011,14751.6000000007,19290.0000000009,0,0,0,0.125269283709912,0.075170131047835,0.0982965798905025,0,NA,NA,31.0864946889226,13.1757770632369,17.1558164354322,NA,NA,NA,0.0728097901559109,0.166932357888828,0.171023207776651,NA,NA,NA,57.3527647058877,966.813333333423,433.687252747293,NA,NA,NA,567.967120545962,4048.6892462034,2888.81565376431,NA,NA,NA,0.360000000000034,0.720000000000067,0.360000000000034,NA,NA,NA,14288.4000000013,32759.2800000031,33562.0800000031,NA,NA,NA,3.92809117599328,0.729369391864959,2.85396412736468,NA,NA,NA,2.16143173445702,0.830890814697192,2.2843437424513,NA,NA,NA,0.238515159150069,0.121687656138957,0.118812660001997,NA,NA,NA,6.66666666666636,6.66666666666636,6.66666666666636,NA,NA,NA,1.43719217345413,1.52623710738482,1.48414858656536,NA,NA,NA,0.73681625446246,0.781276672080669,0.849893986210403,NA,NA,NA,1,1.05263157894737,1,NA,NA,NA,7.17105263157895,5.5,7.94957983193277,NA,NA,NA,0.827233166914047,0.945041901470631,0.929275530653503,NA,NA,NA,90.8211307966871,97.383290374148,96.5404313376862,NA,NA,NA,0.994254326375525,0.963982897006876,0.959889055081816,NA,NA,NA,9.88754314511077,9.93606832383472,9.939373531513,NA,0.29873599464825
"AEJ",0,0,330,55,102,5,0,0,43400.52,98557.56,50397.48,3890.52,0,0,0.221153563933608,0.502214158876447,0.256807575468514,0.0198247017214306,0,0,0.00168156225082305,0.000280260375137175,0.000519755604799851,2.54782159215613e-05,0,0,15745.2,9127.2,10593.6,1002,0,0,0.0802319210656335,0.0465089544718549,0.0539812056373304,0.00510583447068089,NA,NA,18.8791366906475,7.26456542502388,11.7863818424566,4.01442307692308,NA,NA,0.136483541480166,0.368119047269632,0.210829383190737,0.00787338019694457,NA,NA,131.516727272727,1791.95563636364,494.092941176471,778.104,NA,NA,1485.18372495606,9815.25699198178,4094.48140585934,555.529144942009,NA,NA,0.36,1.44,0.36,237.24,NA,NA,26784.36,72241.92,41374.44,1545.12,NA,NA,3.81876501400393,0.83119336418985,2.7514939823794,0.298116731928498,NA,NA,2.27782654407373,0.87762321903025,2.04536498198645,0.0815080322448509,NA,NA,0.166624589750063,0.0485369159623665,0.134662849817424,0.200372786579683,NA,NA,6.66666666666667,4.66666666666667,6.66666666666667,0.406141654284299,NA,NA,1.42570901557359,1.50376458898991,1.58317696576688,1.80039829618305,NA,NA,0.678402670225182,0.548046861757931,0.877360630235877,0.434121404186186,NA,NA,1,1.05555555555556,1,1.21153846153846,NA,NA,7.48351648351648,3.86294416243655,6.8379970544919,2.37113402061856,NA,NA,0.896780537691506,0.972598298111495,0.938867229427936,0.925609158537129,NA,NA,94.8315232989073,98.7998060366517,97.1067587748042,97.070914696814,NA,NA,0.981008607609532,0.860332930732462,0.955387405427582,0.999889343017171,NA,NA,9.93367910703912,9.95874988920632,9.95184404651296,9.80091418029377,0.1858279156455
"AEK",0,0,215,53,91,5,0,0,61970.76,80934.12,49027.32,4318.56,0,0,0.315773350380911,0.412401562164651,0.249819771398592,0.0220053160558461,0,0,0.00109553715868412,0.000270062648419807,0.000463692471815141,2.54776083414913e-05,0,0,16546.8,9502.8,9854.4,1077.6,0,0,0.0843145779409975,0.0484217233095046,0.0502133087280783,0.0054909341497582,NA,NA,16.6132530120482,8.34457323498419,11.1123139377537,4.08181818181818,NA,NA,0.21133614973007,0.178834466679263,0.145571512691212,0.007873192440121,NA,NA,288.236093023256,1527.05886792453,538.761758241758,863.712,NA,NA,2854.73411879966,5442.91946288784,3447.89441062822,598.15061140151,NA,NA,0.36,2.52,0.36,237.24,NA,NA,41474.88,35096.4,28568.52,1545.12,NA,NA,3.72531757241315,0.665866629301355,3.01854776050723,0.287741531807122,NA,NA,2.3381776346886,0.594729214667926,2.01183947998705,0.079734700267804,NA,NA,0.160608404227894,0.0555270626047116,0.100348215448333,0.200372786579683,NA,NA,6.66666666666667,4.28571428571429,6.66666666666667,0.406141654284299,NA,NA,1.5122196413916,1.52349306800548,1.65063014794368,1.81860846684926,NA,NA,0.847289769218425,0.56894868706426,0.978532946062618,0.464868188327856,NA,NA,1,1.05555555555556,1,1.21153846153846,NA,NA,8.30927835051546,3.82901554404145,7.15313225058005,2.46218487394958,NA,NA,0.922981755015067,0.965385430758841,0.941465361778563,0.927842507030936,NA,NA,96.2268381025587,98.446571648261,97.2488817714948,97.1479050984351,NA,NA,0.954254552136512,0.956792466768088,0.971534465317561,0.999865994693846,NA,NA,9.94695490098149,9.94121352511433,9.94521228263321,9.80965968336639,0.188440544128339
"AEL",0,0,456,41,118,8,0,0,35061.8400000033,100970.280000009,55004.7600000051,5207.04000000049,0,0,0.178664592513236,0.514514182146382,0.280287715410495,0.0265335099298873,0,0,0.00232363886738482,0.000208923670093811,0.000601292513928528,4.0765594164646e-05,0,0,16927.2000000008,10609.2000000005,11433.6000000005,1504.80000000007,0,0,0.0862559206929785,0.0540612927014478,0.0582621871801148,0.00766800826237027,NA,NA,22.5696,8.34056603773585,12.1841432225064,5.20331950207469,NA,NA,0.0646607548402009,0.353197999713826,0.228809330755317,0.00787346685696046,NA,NA,76.8900000000072,2462.68975609779,466.142033898349,650.880000000061,NA,NA,627.608911083393,10936.7150590515,4133.2802913014,637.856262536646,NA,NA,0.360000000000034,10.440000000001,0.360000000000034,0.720000000000067,NA,NA,12689.2800000012,69312.9600000065,44902.4400000042,1545.12000000014,NA,NA,4.08176907905781,0.556379183470467,3.03906263635676,1.17366123200243,NA,NA,2.24932272911182,0.32802117837525,2.27910965908513,1.66616940702607,NA,NA,0.166624589750055,0.0574264899378098,0.138807601546814,0.200372786579674,NA,NA,6.66666666666636,1.60919540229878,6.66666666666636,4.99999999999977,NA,NA,1.400364749293,1.60270181789522,1.45995758253978,1.88297918758123,NA,NA,0.636810297608239,0.773256018937553,0.801220156203478,0.6864382492541,NA,NA,1,1.05555555555556,1,1,NA,NA,6.57446808510638,4.35324675324675,7.34653465346535,3.09836065573771,NA,NA,0.864945857707737,0.968967350957463,0.93952587985148,0.916904115035452,NA,NA,93.0568645931511,98.6102528014631,97.1305774278215,96.4687837696518,NA,NA,0.995276310635533,0.869309040000219,0.947432339180045,0.999838044377642,NA,NA,9.88644643626956,9.9573319997662,9.95305535411559,9.81085102286145,0.206247408836911
"AEM",0,0,380,68,20,2,0,0,23604.4799999967,21611.159999997,151005.959999979,30.2399999999958,0,0,0.120276477407804,0.110119528051304,0.769449906813613,0.000154087727279398,0,0,0.00193628757824667,0.000346493566633615,0.000101909872539298,1.01909872539298e-05,0,0,16922.3999999988,6459.59999999955,16634.3999999988,39.5999999999972,0,0,0.0862279813529452,0.0329148506327403,0.0847604791883794,0.000201781547627797,NA,NA,27.4892787524366,10.9633401221996,10.695987654321,1.73684210526316,NA,NA,0.0163424709801447,0.0123600369810545,0.760496309232056,0.000132075194810912,NA,NA,62.1170526315703,317.811176470544,7550.29799999895,15.1199999999979,NA,NA,211.490974360923,504.250449634637,33353.0555138822,15.2735064736273,NA,NA,0.35999999999995,6.83999999999905,0.35999999999995,4.3199999999994,NA,NA,3207.23999999955,2425.67999999966,149248.799999979,25.9199999999964,NA,NA,3.21672729191132,0.576801829166925,2.72423484224927,2.15277777777793,NA,NA,2.19928104626511,0.422516117297406,2.15581899869509,1.66955767780169,NA,NA,0.323642758259461,0.186990374593845,0.105721453036816,0.97222222222229,NA,NA,6.66666666666713,2.98245614035109,6.66666666666713,3.33333333333357,NA,NA,1.53305839619687,1.40009712220408,1.81016153665591,1.47478991596639,NA,NA,0.699253669765729,0.398833216825814,2.0233573109288,0.338698206114565,NA,NA,1,1.05882352941176,1,1.23529411764706,NA,NA,5.38636363636364,3.24242424242424,10.208850931677,1.71428571428571,NA,NA,0.805808397251408,0.914177528000319,0.967490009193418,0.671641791044776,NA,NA,89.5967785152691,95.9087069607179,98.4998077901116,90.6040268456376,NA,NA,0.999521785810674,0.999379348503758,0.421618474581429,0.999999982071591,NA,NA,9.73516964696711,9.7906720401197,9.97078464593268,8.74419797938842,0.204105092721693
"AEN",0,1,186,136,43,11,0,2571.47999999964,56502.7199999921,70589.8799999902,63187.9199999912,3391.19999999953,0,0.013103536835926,0.287921925447608,0.359706119753449,0.321987819195773,0.0172805987672439,0,5.09571796627929e-06,0.000947803541727948,0.000693017643413983,0.000219115872550009,5.60528976290722e-05,0,505.199999999965,15548.3999999989,11827.1999999992,10405.1999999993,2488.79999999983,0,0.00257435671656412,0.0792302612268914,0.0602680755307742,0.0530219645827255,0.012682222874475,NA,2.47647058823529,16.3392181588903,11.1241534988713,10.3472553699284,10.6358974358974,NA,0.013103536835926,0.05997945406516,0.323426034634576,0.219527810390373,0.00582073671852069,NA,2571.47999999964,303.778064516087,519.043235294045,1469.4865116277,308.290909090866,NA,NA,1239.39616874536,5439.94688616491,7032.80935114701,409.218455142292,NA,2571.47999999964,0.35999999999995,0.35999999999995,0.35999999999995,0.35999999999995,NA,2571.47999999964,11770.5599999984,63470.1599999911,43080.839999994,1142.27999999984,NA,0.196462737411932,3.53850717305604,3.56173781417082,3.8385125576148,1.56905895563118,NA,NA,2.37134564108975,2.49876870694521,2.30909277499398,1.89752947347608,NA,0.196462737411932,0.117060540957426,0.124083506328022,0.124120142504194,0.472972972973006,NA,0.196462737411932,6.66666666666713,6.66666666666713,6.66666666666713,6.66666666666713,NA,2.47647058823529,1.52265747947832,1.38651656938214,1.73810134996419,2.59568619026067,NA,NA,0.738066317872948,0.694241321675903,1.30899739322857,2.11769400559177,NA,2.47647058823529,1,1,1,1,NA,2.47647058823529,4.80939226519337,7.81309523809524,6.4393063583815,6.9126213592233,NA,0.942748351125315,0.920718592918702,0.950967857480436,0.951789611219994,0.801663957157885,NA,98.22187588552,96.115115725733,97.707524023717,97.7633164480335,89.9222311611692,NA,0.99982829732239,0.992175216504867,0.895311573661067,0.943648081624076,0.999929369640495,NA,9.86829562507962,9.89669336044162,9.96038973295003,9.95323612296796,9.76488053845737,0.20777688093143
